customer_id,age_first,country_first,gender_first,days_since_signup_first,days_since_last_purchase_min,cancellations_count_max,purchase_frequency_mean,revenue_sum,revenue_mean,revenue_std,quantity_sum,quantity_mean,subscription_status_first,churned
CUST1573,35,USA,Female,1800,833,4,14.0,114.21,114.21,,9,9.0,active,0
CUST1574,34,Pakistan,Male,1522,263,4,5.0,441.28,441.28,,8,8.0,active,0
CUST1575,62,Germany,Other,1666,262,4,18.0,1829.12,1829.12,,8,8.0,active,0
CUST1576,56,USA,Female,1659,1035,4,46.0,1662.5099999999998,1662.5099999999998,,3,3.0,active,0
CUST1577,43,UK,Female,1808,1718,5,3.0,559.72,559.72,,1,1.0,active,0
CUST1578,43,USA,Male,1134,916,4,18.0,958.83,958.83,,3,3.0,active,0
CUST1579,30,Germany,Other,1151,811,0,12.0,429.24,429.24,,6,6.0,active,0
CUST1580,46,Germany,Male,1930,1034,4,17.0,294.32,294.32,,8,8.0,active,0
CUST1581,65,UK,Male,1363,1061,1,48.0,1276.55,1276.55,,1,1.0,active,0
CUST1582,23,UK,Male,1882,1553,0,10.0,1366.7,1366.7,,2,2.0,active,0
CUST1583,56,Canada,Female,1605,724,5,12.0,688.9499999999999,688.9499999999999,,5,5.0,cancelled,1
CUST1584,62,USA,Female,1354,189,5,17.0,1237.04,1237.04,,4,4.0,active,0
CUST1585,31,Pakistan,Female,1394,485,2,22.0,215.39999999999998,215.39999999999998,,5,5.0,cancelled,1
CUST1586,67,Germany,Female,961,408,4,32.0,1977.3600000000001,1977.3600000000001,,3,3.0,active,0
CUST1587,69,Canada,Female,1342,1194,5,28.0,1243.6899999999998,1243.6899999999998,,7,7.0,active,0
CUST1588,65,USA,Male,1798,1013,4,19.0,1505.14,1505.14,,7,7.0,paused,0
CUST1589,51,Germany,Male,1713,220,4,14.0,978.5,978.5,,1,1.0,paused,0
CUST1590,43,USA,Male,1962,491,0,44.0,360.78,360.78,,2,2.0,active,0
CUST1591,56,Canada,Female,1234,802,5,21.0,1103.92,1103.92,,4,4.0,cancelled,1
CUST1592,30,USA,Female,1194,512,0,36.0,739.41,739.41,,7,7.0,active,0
CUST1593,35,India,Female,955,753,5,35.0,1708.08,1708.08,,4,4.0,active,0
CUST1594,20,Germany,Female,1393,317,1,2.0,838.26,838.26,,9,9.0,active,0
CUST1595,59,Pakistan,Other,1488,865,4,47.0,175.82999999999998,175.82999999999998,,3,3.0,paused,0
CUST1596,53,Pakistan,Female,1139,731,0,41.0,1568.22,1568.22,,6,6.0,cancelled,1
CUST1597,66,Canada,Male,1845,1843,1,8.0,1395.2,1395.2,,2,2.0,active,0
CUST1598,31,Pakistan,Female,1864,956,5,9.0,1837.6499999999999,1837.6499999999999,,3,3.0,cancelled,1
CUST1599,59,Germany,Female,1285,601,0,47.0,300.88,300.88,,2,2.0,active,0
CUST1600,18,Germany,Other,956,318,5,40.0,1064.07,1064.07,,9,9.0,active,0
CUST1601,57,USA,Male,1301,674,4,9.0,1043.23,1043.23,,1,1.0,active,0
CUST1602,61,Germany,Female,1468,470,0,11.0,1859.19,1859.19,,3,3.0,paused,0
CUST1603,58,UK,Female,1142,192,1,47.0,1347.84,1347.84,,3,3.0,active,0
CUST1604,22,Germany,Female,1388,253,2,17.0,1181.37,1181.37,,1,1.0,active,0
CUST1605,53,Germany,Female,985,445,3,31.0,506.16,506.16,,9,9.0,active,0
CUST1606,42,Pakistan,Male,1495,1036,1,16.0,1835.04,1835.04,,4,4.0,active,0
CUST1607,57,UK,Male,1469,1232,0,40.0,39.36,39.36,,8,8.0,cancelled,1
CUST1608,56,UK,Female,964,759,2,4.0,1259.2,1259.2,,4,4.0,active,0
CUST1609,51,Pakistan,Female,1276,1001,4,1.0,1901.8,1901.8,,4,4.0,paused,0
CUST1610,51,Pakistan,Male,1976,1377,2,28.0,449.64,449.64,,2,2.0,active,0
CUST1611,20,USA,Female,1642,1512,3,32.0,375.92,375.92,,2,2.0,active,0
CUST1612,26,Germany,Male,1489,834,4,18.0,988.32,988.32,,8,8.0,active,0
CUST1613,65,India,Male,1314,1026,1,13.0,1537.28,1537.28,,4,4.0,cancelled,1
CUST1614,53,USA,Male,1758,686,5,40.0,633.08,633.08,,4,4.0,cancelled,1
CUST1615,61,Pakistan,Male,1219,553,4,25.0,1764.77,1764.77,,7,7.0,cancelled,1
CUST1616,26,Germany,Male,1145,514,1,11.0,174.23,174.23,,1,1.0,active,0
CUST1617,36,USA,Male,1255,349,1,28.0,905.3399999999999,905.3399999999999,,6,6.0,active,0
CUST1618,56,USA,Male,1655,476,2,24.0,1359.28,1359.28,,8,8.0,cancelled,1
CUST1619,57,Pakistan,Male,1704,1632,2,33.0,379.24,379.24,,4,4.0,active,0
CUST1620,21,UK,Female,1418,513,4,37.0,506.43,506.43,,3,3.0,active,0
CUST1621,34,India,Female,953,930,5,13.0,415.64,415.64,,1,1.0,active,0
CUST1622,23,India,Female,1481,1358,5,19.0,121.05000000000001,121.05000000000001,,5,5.0,cancelled,1
CUST1623,66,USA,Male,1441,1074,2,14.0,1059.36,1059.36,,8,8.0,cancelled,1
CUST1624,50,USA,Male,1864,1023,1,49.0,885.5,885.5,,5,5.0,cancelled,1
CUST1625,64,UK,Female,1946,1865,2,35.0,1677.13,1677.13,,7,7.0,active,0
CUST1626,36,India,Female,1516,322,3,28.0,826.9499999999999,826.9499999999999,,5,5.0,cancelled,1
CUST1627,62,Pakistan,Female,1636,861,1,28.0,890.88,890.88,,2,2.0,paused,0
CUST1628,46,Germany,Female,1606,662,5,30.0,1686.87,1686.87,,3,3.0,cancelled,1
CUST1629,43,India,Female,1498,485,0,10.0,868.48,868.48,,8,8.0,cancelled,1
CUST1630,67,Germany,Male,1837,649,1,46.0,1816.8,1816.8,,2,2.0,paused,0
CUST1631,57,Canada,Female,1499,595,5,6.0,1904.04,1904.04,,1,1.0,active,0
CUST1632,46,Pakistan,Male,1566,750,1,42.0,1879.5,1879.5,,6,6.0,active,0
CUST1633,65,Canada,Male,917,763,0,37.0,1398.88,1398.88,,8,8.0,paused,0
CUST1634,39,Canada,Male,1554,1263,5,18.0,1657.76,1657.76,,8,8.0,active,0
CUST1635,57,India,Female,1704,202,0,40.0,930.04,930.04,,4,4.0,active,0
CUST1636,55,Germany,Female,1504,941,0,25.0,604.71,604.71,,9,9.0,active,0
CUST1637,37,UK,Male,1701,214,0,39.0,671.28,671.28,,6,6.0,active,0
CUST1638,58,UK,Female,1663,191,3,1.0,924.05,924.05,,1,1.0,paused,0
CUST1639,40,Pakistan,Female,1848,1598,3,6.0,510.48,510.48,,6,6.0,active,0
CUST1640,69,India,Female,1850,237,5,33.0,1436.0,1436.0,,8,8.0,cancelled,1
CUST1641,41,Germany,Male,1686,1240,4,49.0,292.6,292.6,,4,4.0,paused,0
CUST1642,64,Pakistan,Male,1252,219,0,38.0,1083.84,1083.84,,6,6.0,active,0
CUST1643,46,UK,Male,1263,888,0,10.0,1283.28,1283.28,,8,8.0,active,0
CUST1644,21,Germany,Female,1685,432,0,28.0,993.51,993.51,,9,9.0,active,0
CUST1645,32,Pakistan,Female,1538,201,2,46.0,1213.32,1213.32,,6,6.0,active,0
CUST1646,19,Pakistan,Male,1259,816,4,13.0,1177.68,1177.68,,8,8.0,active,0
CUST1647,52,UK,Female,1696,220,3,16.0,422.16,422.16,,2,2.0,paused,0
CUST1648,24,USA,Male,1649,941,0,25.0,461.84,461.84,,8,8.0,paused,0
CUST1649,66,USA,Female,1875,868,2,19.0,1572.16,1572.16,,2,2.0,cancelled,1
CUST1650,43,USA,Female,1694,839,4,37.0,621.36,621.36,,8,8.0,active,0
CUST1651,25,UK,Male,1401,1250,5,49.0,256.20000000000005,256.20000000000005,,3,3.0,active,0
CUST1652,59,USA,Male,1086,583,1,28.0,1165.65,1165.65,,1,1.0,active,0
CUST1653,47,UK,Male,1631,1523,4,20.0,343.42,343.42,,7,7.0,active,0
CUST1654,46,Canada,Female,1114,580,4,21.0,494.93999999999994,494.93999999999994,,3,3.0,active,0
CUST1655,56,Canada,Male,948,697,3,16.0,859.29,859.29,,3,3.0,cancelled,1
CUST1656,36,Pakistan,Female,1934,996,1,34.0,334.96,334.96,,4,4.0,active,0
CUST1657,31,Canada,Female,1132,391,0,47.0,980.8,980.8,,5,5.0,active,0
CUST1658,39,India,Female,1058,913,0,22.0,1389.86,1389.86,,2,2.0,active,0
CUST1659,56,Canada,Female,1964,390,4,34.0,934.56,934.56,,2,2.0,active,0
CUST1660,60,Pakistan,Male,1133,456,2,18.0,1315.53,1315.53,,9,9.0,active,0
CUST1661,32,UK,Female,1724,1347,3,41.0,292.32,292.32,,7,7.0,active,0
CUST1662,57,UK,Female,1946,363,4,39.0,891.6,891.6,,8,8.0,paused,0
CUST1663,40,Canada,Female,2001,330,1,10.0,1671.12,1671.12,,2,2.0,active,0
CUST1664,21,India,Female,1041,328,2,8.0,1982.34,1982.34,,3,3.0,paused,0
CUST1665,42,Germany,Female,1410,889,1,49.0,900.6600000000001,900.6600000000001,,6,6.0,active,0
CUST1666,20,Germany,Male,978,624,0,49.0,566.52,566.52,,2,2.0,cancelled,1
CUST1667,32,Canada,Male,1135,966,0,29.0,986.68,986.68,,1,1.0,active,0
CUST1668,32,UK,Female,1398,631,2,7.0,1015.44,1015.44,,6,6.0,cancelled,1
CUST1669,50,Germany,Male,1887,216,4,10.0,1729.89,1729.89,,9,9.0,cancelled,1
CUST1670,30,UK,Male,1240,949,3,14.0,251.73,251.73,,9,9.0,active,0
CUST1671,53,Pakistan,Female,1166,1079,4,39.0,1024.44,1024.44,,6,6.0,cancelled,1
CUST1672,56,Pakistan,Female,1275,1092,1,21.0,624.85,624.85,,5,5.0,cancelled,1
CUST1673,48,Pakistan,Female,1534,1319,2,30.0,547.3299999999999,547.3299999999999,,7,7.0,paused,0
CUST1674,25,USA,Male,1089,379,5,10.0,1505.35,1505.35,,5,5.0,active,0
CUST1675,42,USA,Male,1229,894,4,31.0,259.05,259.05,,5,5.0,paused,0
CUST1676,28,India,Female,1228,1064,0,1.0,1635.1,1635.1,,2,2.0,cancelled,1
CUST1677,20,USA,Male,937,309,2,19.0,940.8,940.8,,2,2.0,cancelled,1
CUST1678,52,Canada,Female,988,637,2,10.0,1464.84,1464.84,,6,6.0,paused,0
CUST1679,66,Pakistan,Female,1694,1611,2,6.0,285.6,285.6,,3,3.0,active,0
CUST1680,57,Canada,Male,998,361,2,24.0,1341.32,1341.32,,2,2.0,active,0
CUST1681,40,India,Male,1327,759,3,13.0,213.06,213.06,,1,1.0,active,0
CUST1682,39,India,Female,1809,1216,5,48.0,291.6,291.6,,8,8.0,active,0
CUST1683,63,India,Male,1952,579,4,15.0,24.709999999999997,24.709999999999997,,7,7.0,active,0
CUST1684,40,India,Male,1403,347,1,24.0,1951.85,1951.85,,1,1.0,active,0
CUST1685,64,USA,Female,1438,1116,3,1.0,74.34,74.34,,6,6.0,active,0
CUST1686,39,Pakistan,Female,1865,1786,1,15.0,85.44,85.44,,3,3.0,paused,0
CUST1687,48,Canada,Male,1432,538,0,14.0,1707.94,1707.94,,2,2.0,active,0
CUST1688,34,USA,Male,1939,448,4,33.0,597.96,597.96,,4,4.0,active,0
CUST1689,42,USA,Male,1685,1507,3,24.0,139.98,139.98,,3,3.0,cancelled,1
CUST1690,43,UK,Male,1003,828,4,44.0,1171.71,1171.71,,9,9.0,paused,0
CUST1691,24,USA,Female,1765,592,1,11.0,1584.6000000000001,1584.6000000000001,,3,3.0,active,0
CUST1692,35,USA,Male,1726,1052,0,19.0,1324.26,1324.26,,7,7.0,active,0
CUST1693,51,India,Female,1465,759,4,38.0,273.71999999999997,273.71999999999997,,6,6.0,active,0
CUST1694,65,Canada,Male,1738,666,4,30.0,432.65,432.65,,5,5.0,cancelled,1
CUST1695,39,Pakistan,Female,1094,527,4,22.0,174.33,174.33,,9,9.0,cancelled,1
CUST1696,65,Canada,Male,1599,1175,5,11.0,1070.67,1070.67,,3,3.0,cancelled,1
CUST1697,47,UK,Female,1989,1648,4,14.0,1976.22,1976.22,,9,9.0,active,0
CUST1698,31,UK,Male,1511,210,4,3.0,1371.02,1371.02,,1,1.0,active,0
CUST1699,18,Canada,Male,1603,1265,4,4.0,206.78,206.78,,7,7.0,paused,0
CUST1700,55,Canada,Male,1501,579,4,15.0,621.8,621.8,,4,4.0,paused,0
CUST1701,29,Canada,Female,1112,894,5,21.0,127.44999999999999,127.44999999999999,,5,5.0,paused,0
CUST1702,69,Pakistan,Female,940,191,5,24.0,130.76,130.76,,7,7.0,active,0
CUST1703,65,Canada,Female,1547,700,5,32.0,1143.02,1143.02,,1,1.0,active,0
CUST1704,56,UK,Female,959,704,3,5.0,158.58,158.58,,9,9.0,paused,0
CUST1705,31,USA,Female,1059,425,2,15.0,1172.01,1172.01,,7,7.0,active,0
CUST1706,40,UK,Female,1019,965,1,34.0,1224.25,1224.25,,5,5.0,active,0
CUST1707,44,USA,Female,1380,858,1,46.0,517.79,517.79,,7,7.0,cancelled,1
CUST1708,47,Canada,Female,1116,609,1,26.0,1797.52,1797.52,,2,2.0,active,0
CUST1709,51,Germany,Male,1863,1268,3,36.0,837.44,837.44,,4,4.0,cancelled,1
CUST1710,22,UK,Female,1459,1427,5,45.0,1287.36,1287.36,,9,9.0,active,0
CUST1711,19,Canada,Male,913,352,4,47.0,657.36,657.36,,4,4.0,active,0
CUST1712,67,Germany,Female,1477,1116,2,16.0,1316.77,1316.77,,7,7.0,active,0
CUST1713,33,Canada,Male,1282,397,1,32.0,1719.4499999999998,1719.4499999999998,,5,5.0,cancelled,1
CUST1714,67,Canada,Male,1738,1618,1,41.0,1167.08,1167.08,,4,4.0,cancelled,1
CUST1715,67,UK,Male,915,245,5,46.0,1446.9,1446.9,,5,5.0,active,0
CUST1716,59,USA,Male,1411,579,2,12.0,1479.36,1479.36,,8,8.0,active,0
CUST1717,68,Pakistan,Female,1626,842,1,38.0,764.8,764.8,,8,8.0,paused,0
CUST1718,46,UK,Male,1937,1490,4,12.0,84.35000000000001,84.35000000000001,,7,7.0,active,0
CUST1719,34,UK,Female,1147,1003,3,45.0,1754.96,1754.96,,2,2.0,cancelled,1
CUST1720,36,USA,Female,1833,543,3,49.0,903.7700000000001,903.7700000000001,,7,7.0,paused,0
CUST1721,18,UK,Female,1668,1371,1,29.0,699.1,699.1,,1,1.0,active,0
CUST1722,19,UK,Female,1854,650,3,4.0,61.92,61.92,,6,6.0,active,0
CUST1723,28,Pakistan,Female,1247,196,1,15.0,1764.8999999999999,1764.8999999999999,,9,9.0,active,0
CUST1724,49,UK,Male,1103,382,1,16.0,1562.7599999999998,1562.7599999999998,,9,9.0,active,0
CUST1725,39,India,Female,1306,415,5,43.0,1033.25,1033.25,,5,5.0,cancelled,1
CUST1726,18,Canada,Male,1137,1061,1,41.0,477.57,477.57,,1,1.0,active,0
CUST1727,53,Pakistan,Female,1779,1180,0,17.0,413.40000000000003,413.40000000000003,,6,6.0,active,0
CUST1728,65,Germany,Female,1071,425,3,22.0,1671.8100000000002,1671.8100000000002,,7,7.0,active,0
CUST1729,62,India,Male,1600,267,0,46.0,601.4,601.4,,5,5.0,paused,0
CUST1730,51,Germany,Male,1800,681,0,30.0,880.32,880.32,,1,1.0,active,0
CUST1731,63,Germany,Female,1049,564,1,8.0,425.19,425.19,,1,1.0,active,0
CUST1732,27,Pakistan,Male,1051,781,5,42.0,1310.43,1310.43,,3,3.0,active,0
CUST1733,50,Pakistan,Female,1701,1027,0,21.0,163.95,163.95,,3,3.0,active,0
CUST1734,51,UK,Male,1513,678,3,33.0,1071.42,1071.42,,6,6.0,active,0
CUST1735,67,Canada,Female,1690,308,2,33.0,165.87,165.87,,9,9.0,active,0
CUST1736,41,India,Female,1966,1665,1,24.0,1297.04,1297.04,,8,8.0,cancelled,1
CUST1737,19,Pakistan,Female,1558,875,2,5.0,863.44,863.44,,4,4.0,active,0
CUST1738,68,Canada,Male,1767,919,2,4.0,1792.08,1792.08,,4,4.0,active,0
CUST1739,24,UK,Female,1431,571,1,29.0,808.92,808.92,,4,4.0,active,0
CUST1740,67,Germany,Male,1196,463,1,22.0,412.98,412.98,,1,1.0,active,0
CUST1741,45,Canada,Male,1824,1785,4,22.0,750.12,750.12,,4,4.0,cancelled,1
CUST1742,52,UK,Male,1312,1143,1,5.0,1126.48,1126.48,,8,8.0,active,0
CUST1743,52,India,Other,1614,485,1,1.0,468.78999999999996,468.78999999999996,,7,7.0,active,0
CUST1744,60,UK,Female,1583,414,5,12.0,365.45000000000005,365.45000000000005,,5,5.0,active,0
CUST1745,49,Pakistan,Male,1542,977,5,3.0,1326.91,1326.91,,1,1.0,active,0
CUST1746,59,Canada,Female,1760,1195,1,23.0,374.7,374.7,,2,2.0,active,0
CUST1747,45,UK,Female,1707,494,0,23.0,842.28,842.28,,2,2.0,active,0
CUST1748,37,India,Female,1406,323,2,31.0,970.83,970.83,,9,9.0,active,0
CUST1749,38,India,Female,1899,979,4,6.0,1673.64,1673.64,,9,9.0,active,0
CUST1750,44,USA,Female,981,343,3,34.0,1266.58,1266.58,,7,7.0,cancelled,1
CUST1751,26,UK,Female,1375,1056,2,1.0,416.40000000000003,416.40000000000003,,3,3.0,paused,0
CUST1752,38,Pakistan,Male,1006,532,2,26.0,856.16,856.16,,1,1.0,cancelled,1
CUST1753,24,USA,Male,946,371,5,8.0,1860.03,1860.03,,9,9.0,active,0
CUST1754,33,India,Male,1578,365,2,19.0,525.3,525.3,,3,3.0,active,0
CUST1755,58,Canada,Female,1782,1056,5,15.0,874.5999999999999,874.5999999999999,,5,5.0,active,0
CUST1756,64,USA,Other,1776,807,0,46.0,1219.17,1219.17,,3,3.0,cancelled,1
CUST1757,53,Germany,Male,1246,444,3,43.0,1718.46,1718.46,,9,9.0,active,0
CUST1758,35,UK,Male,1922,1867,3,17.0,1815.84,1815.84,,4,4.0,active,0
CUST1759,45,India,Female,1693,1341,3,8.0,747.4,747.4,,4,4.0,active,0
CUST1760,41,Germany,Male,1678,1154,3,24.0,1226.52,1226.52,,9,9.0,paused,0
CUST1761,46,USA,Female,1736,827,2,30.0,939.5999999999999,939.5999999999999,,5,5.0,cancelled,1
CUST1762,33,Pakistan,Male,1639,836,5,12.0,1779.7,1779.7,,1,1.0,active,0
CUST1763,38,UK,Female,1366,1041,2,5.0,538.15,538.15,,5,5.0,active,0
CUST1764,29,India,Female,1041,566,0,21.0,625.24,625.24,,2,2.0,cancelled,1
CUST1765,38,UK,Female,1958,437,4,36.0,1484.7,1484.7,,5,5.0,paused,0
CUST1766,38,UK,Male,1078,292,4,5.0,1814.97,1814.97,,3,3.0,cancelled,1
CUST1767,67,UK,Female,1038,341,2,19.0,1339.65,1339.65,,5,5.0,active,0
CUST1768,38,India,Male,1013,208,0,48.0,1809.44,1809.44,,4,4.0,cancelled,1
CUST1769,46,Canada,Male,1532,1369,1,24.0,1781.1,1781.1,,2,2.0,active,0
CUST1770,27,USA,Female,1606,220,4,41.0,691.76,691.76,,2,2.0,active,0
CUST1771,23,Germany,Male,1841,864,0,26.0,944.1,944.1,,9,9.0,active,0
CUST1772,67,USA,Male,1006,751,1,19.0,1877.52,1877.52,,4,4.0,active,0
CUST1773,30,UK,Female,1416,1116,2,11.0,1603.98,1603.98,,1,1.0,active,0
CUST1774,50,USA,Other,1798,1712,4,35.0,852.39,852.39,,9,9.0,active,0
CUST1775,47,India,Male,1875,481,2,10.0,1069.92,1069.92,,3,3.0,active,0
CUST1776,46,Pakistan,Female,1318,766,2,22.0,1866.7,1866.7,,1,1.0,cancelled,1
CUST1777,34,USA,Female,1064,971,0,14.0,1473.3,1473.3,,9,9.0,active,0
CUST1778,45,Pakistan,Female,1921,1215,4,12.0,623.28,623.28,,4,4.0,cancelled,1
CUST1779,48,UK,Male,1303,236,0,4.0,848.8,848.8,,8,8.0,paused,0
CUST1780,22,India,Female,1511,1040,4,17.0,1612.53,1612.53,,1,1.0,active,0
CUST1781,25,USA,Female,1464,1391,1,25.0,563.6700000000001,563.6700000000001,,9,9.0,active,0
CUST1782,57,India,Female,954,604,2,27.0,957.36,957.36,,8,8.0,active,0
CUST1783,47,Pakistan,Male,1301,928,1,45.0,1042.78,1042.78,,2,2.0,active,0
CUST1784,50,UK,Female,1073,469,5,8.0,1857.33,1857.33,,9,9.0,paused,0
CUST1785,43,India,Male,1040,581,1,17.0,1661.28,1661.28,,4,4.0,active,0
CUST1786,31,Germany,Male,1643,221,5,27.0,1183.48,1183.48,,2,2.0,active,0
CUST1787,47,Canada,Female,1367,574,3,33.0,645.92,645.92,,8,8.0,cancelled,1
CUST1788,24,Canada,Female,1851,1113,2,3.0,1839.3600000000001,1839.3600000000001,,6,6.0,active,0
CUST1789,21,Canada,Female,1279,345,4,34.0,1779.1999999999998,1779.1999999999998,,5,5.0,cancelled,1
CUST1790,61,Pakistan,Female,1657,1027,4,38.0,1830.76,1830.76,,1,1.0,paused,0
CUST1791,30,Pakistan,Male,1783,796,2,5.0,1121.26,1121.26,,7,7.0,active,0
CUST1792,40,India,Female,1066,729,0,24.0,1852.8899999999999,1852.8899999999999,,3,3.0,active,0
CUST1793,50,India,Female,1607,1432,2,1.0,1606.56,1606.56,,3,3.0,cancelled,1
CUST1794,67,India,Male,1948,188,2,19.0,910.95,910.95,,5,5.0,cancelled,1
CUST1795,46,UK,Female,1078,652,2,41.0,372.08,372.08,,4,4.0,active,0
CUST1796,20,Canada,Male,1484,985,1,39.0,1328.0,1328.0,,8,8.0,active,0
CUST1797,54,India,Female,1825,1254,0,38.0,424.14,424.14,,6,6.0,active,0
CUST1798,42,UK,Female,1832,393,1,38.0,1556.52,1556.52,,4,4.0,cancelled,1
CUST1799,49,Germany,Male,1299,1045,3,36.0,775.47,775.47,,1,1.0,active,0
CUST1800,46,UK,Female,1386,646,2,30.0,1652.22,1652.22,,6,6.0,active,0
CUST1801,24,UK,Female,1761,487,2,45.0,562.88,562.88,,8,8.0,active,0
CUST1802,19,UK,Male,1187,214,1,38.0,1168.24,1168.24,,2,2.0,active,0
CUST1803,65,Canada,Male,1778,551,1,25.0,1925.49,1925.49,,7,7.0,cancelled,1
CUST1804,19,USA,Male,1547,1008,3,18.0,1371.24,1371.24,,6,6.0,active,0
CUST1805,42,Germany,Female,1129,732,2,3.0,1240.98,1240.98,,6,6.0,cancelled,1
CUST1806,30,Pakistan,Male,1248,1207,1,8.0,492.75,492.75,,3,3.0,active,0
CUST1807,54,India,Female,1027,640,5,15.0,536.04,536.04,,9,9.0,paused,0
CUST1808,68,Germany,Male,1702,1023,0,37.0,1926.42,1926.42,,6,6.0,active,0
CUST1809,39,India,Male,1682,945,5,38.0,1727.6,1727.6,,1,1.0,cancelled,1
CUST1810,39,UK,Male,1604,662,5,38.0,636.4,636.4,,1,1.0,active,0
CUST1811,19,USA,Male,1184,1047,1,29.0,25.76,25.76,,8,8.0,active,0
CUST1812,31,India,Male,1711,1290,3,15.0,1237.59,1237.59,,3,3.0,paused,0
CUST1813,36,Germany,Female,1104,1095,0,23.0,37.68,37.68,,6,6.0,active,0
CUST1814,48,USA,Female,1980,949,4,11.0,880.6,880.6,,4,4.0,active,0
CUST1815,32,India,Male,1396,1153,1,13.0,1159.83,1159.83,,3,3.0,active,0
CUST1816,66,UK,Male,1168,578,1,33.0,1066.96,1066.96,,8,8.0,active,0
CUST1817,46,Germany,Female,1344,724,4,27.0,1277.28,1277.28,,8,8.0,paused,0
CUST1818,47,Germany,Male,1786,448,1,5.0,1555.26,1555.26,,2,2.0,paused,0
CUST1819,65,Canada,Female,1001,276,0,49.0,1282.64,1282.64,,8,8.0,active,0
CUST1820,36,USA,Female,1818,1030,3,38.0,1690.92,1690.92,,6,6.0,cancelled,1
CUST1821,54,Canada,Male,1593,949,2,8.0,163.95,163.95,,5,5.0,active,0
CUST1822,67,USA,Male,1155,887,0,49.0,576.18,576.18,,9,9.0,active,0
CUST1823,65,Canada,Female,1563,363,5,7.0,1315.5,1315.5,,6,6.0,active,0
CUST1824,36,Germany,Female,1230,200,3,12.0,722.91,722.91,,3,3.0,cancelled,1
CUST1825,59,Germany,Other,1185,1041,0,33.0,877.2,877.2,,8,8.0,cancelled,1
CUST1826,63,UK,Female,1289,1130,5,33.0,589.92,589.92,,4,4.0,paused,0
CUST1827,29,Germany,Female,1360,1091,0,22.0,1143.24,1143.24,,4,4.0,cancelled,1
CUST1828,46,UK,Male,1651,1477,4,4.0,494.88,494.88,,2,2.0,paused,0
CUST1829,61,Pakistan,Male,1928,625,4,24.0,1963.4,1963.4,,5,5.0,active,0
CUST1830,21,USA,Female,1528,843,1,47.0,1142.04,1142.04,,2,2.0,paused,0
CUST1831,67,Germany,Female,1395,785,0,1.0,1741.14,1741.14,,9,9.0,active,0
CUST1832,60,Canada,Female,1480,342,0,10.0,1914.1200000000001,1914.1200000000001,,9,9.0,cancelled,1
CUST1833,26,India,Male,1398,659,5,26.0,1892.8200000000002,1892.8200000000002,,3,3.0,active,0
CUST1834,47,Pakistan,Male,1956,610,1,18.0,1649.05,1649.05,,1,1.0,paused,0
CUST1835,67,UK,Female,1248,1087,5,4.0,1650.18,1650.18,,7,7.0,active,0
CUST1836,57,India,Other,1418,964,0,36.0,560.12,560.12,,2,2.0,cancelled,1
CUST1837,61,Canada,Other,1595,541,3,7.0,814.72,814.72,,2,2.0,paused,0
CUST1838,49,India,Male,1750,1301,0,38.0,94.44,94.44,,6,6.0,cancelled,1
CUST1839,36,Pakistan,Female,1629,586,5,6.0,1156.1999999999998,1156.1999999999998,,6,6.0,cancelled,1
CUST1840,27,Germany,Female,1761,1509,3,36.0,345.90000000000003,345.90000000000003,,5,5.0,active,0
CUST1841,42,Germany,Male,1124,938,5,40.0,1738.1100000000001,1738.1100000000001,,3,3.0,cancelled,1
CUST1842,32,India,Female,1600,1437,1,39.0,1183.74,1183.74,,3,3.0,paused,0
CUST1843,62,Canada,Female,1993,250,0,38.0,1126.85,1126.85,,5,5.0,active,0
CUST1844,29,UK,Other,984,285,2,34.0,402.29999999999995,402.29999999999995,,3,3.0,cancelled,1
CUST1845,60,Canada,Female,1123,667,2,45.0,1357.6499999999999,1357.6499999999999,,5,5.0,cancelled,1
CUST1846,53,India,Female,1123,374,3,5.0,740.92,740.92,,4,4.0,cancelled,1
CUST1847,28,Germany,Male,1666,1617,1,1.0,1978.02,1978.02,,3,3.0,active,0
CUST1848,69,Germany,Female,1511,907,4,35.0,230.96,230.96,,2,2.0,cancelled,1
CUST1849,23,Germany,Male,1780,448,0,41.0,867.64,867.64,,4,4.0,active,0
CUST1850,55,Germany,Male,1786,688,1,15.0,1131.08,1131.08,,2,2.0,active,0
CUST1851,38,Germany,Female,1030,373,2,31.0,1146.75,1146.75,,1,1.0,cancelled,1
CUST1852,21,India,Male,1718,572,4,29.0,1849.62,1849.62,,6,6.0,paused,0
CUST1853,57,USA,Male,1533,199,0,47.0,215.64,215.64,,6,6.0,active,0
CUST1854,42,Canada,Female,1476,626,4,40.0,418.81,418.81,,7,7.0,active,0
CUST1855,49,USA,Female,987,314,0,28.0,356.15000000000003,356.15000000000003,,5,5.0,active,0
CUST1856,57,Germany,Female,978,959,3,37.0,520.1999999999999,520.1999999999999,,9,9.0,active,0
CUST1857,66,USA,Female,1052,1013,3,36.0,1347.36,1347.36,,8,8.0,active,0
CUST1858,59,USA,Male,1013,426,3,20.0,1839.64,1839.64,,4,4.0,active,0
CUST1859,19,India,Male,1642,1398,3,34.0,1661.1000000000001,1661.1000000000001,,3,3.0,active,0
CUST1860,35,Germany,Female,1472,979,1,46.0,987.48,987.48,,9,9.0,paused,0
CUST1861,30,Canada,Female,1748,415,4,5.0,1483.92,1483.92,,8,8.0,active,0
