customer_id,total_revenue,total_orders,tenure_days,status,avg_order_value,purchase_frequency,historical_clv,predicted_clv
CUST1609,1901.8,1,275,paused,1901.8,0.5703125,1901.8,1518.4684375
CUST1610,449.64,1,599,active,449.64,0.37863070539419086,449.64,238.34651452282154
CUST1611,375.92,1,130,active,375.92,0.7373737373737373,375.92,388.0709494949495
CUST1612,988.32,1,655,active,988.32,0.35784313725490197,988.32,495.12894117647056
CUST1613,1537.28,1,288,cancelled,1537.28,0.55895865237366,1537.28,1202.986339969372
CUST1614,633.08,1,1072,cancelled,633.08,0.25400139178844816,633.08,225.12448155880304
CUST1615,1764.77,1,666,cancelled,1764.77,0.3540252182347236,1764.77,874.6823181377304
CUST1616,174.23,1,631,active,174.23,0.36646586345381527,174.23,89.38908634538151
CUST1617,905.3399999999999,1,906,active,905.3399999999999,0.2871754523996853,905.3399999999999,363.9879937057434
CUST1618,1359.28,1,1179,cancelled,1359.28,0.23639896373056998,1359.28,449.8653367875648
CUST1619,379.24,1,72,active,379.24,0.8352402745995423,379.24,443.4591304347826
CUST1620,506.43,1,905,active,506.43,0.2874015748031496,506.43,203.76829133858266
CUST1621,415.64,1,23,active,415.64,0.9407216494845361,415.64,547.4021649484536
CUST1622,121.05000000000001,1,123,cancelled,121.05000000000001,0.7479508196721311,121.05000000000001,126.75522540983606
CUST1623,1059.36,1,367,cancelled,1059.36,0.4986338797814207,1059.36,739.525901639344
CUST1624,885.5,1,841,cancelled,885.5,0.30265339966832505,885.5,375.1994195688225
CUST1625,1677.13,1,81,active,1677.13,0.8183856502242152,1677.13,1921.554775784753
CUST1626,826.9499999999999,1,1194,cancelled,826.9499999999999,0.23412443874278382,826.9499999999999,271.05288646568306
CUST1627,890.88,1,775,paused,890.88,0.3201754385964912,890.88,399.33305263157894
CUST1628,1686.87,1,944,cancelled,1686.87,0.27883880825057294,1686.87,658.5107486631015
CUST1629,868.48,1,1013,cancelled,868.48,0.26487663280116114,868.48,322.05608127721337
CUST1630,1816.8,1,1188,paused,1816.8,0.2350289761751449,1816.8,597.8009014810045
CUST1631,1904.04,1,904,active,1904.04,0.28762805358550037,1904.04,766.7174468085104
CUST1632,1879.5,1,816,active,1879.5,0.3090601185436071,1879.5,813.2298899237933
CUST1633,1398.88,1,154,paused,1398.88,0.7032755298651252,1398.88,1377.3173025048168
CUST1634,1657.76,1,291,active,1657.76,0.5564024390243902,1657.76,1291.3343902439024
CUST1635,930.04,1,1502,active,930.04,0.1955008034279593,930.04,254.55299410819495
CUST1636,604.71,1,563,active,604.71,0.3933189655172413,604.71,332.9814762931034
CUST1637,671.28,1,1487,active,671.28,0.1970842332613391,671.28,185.21818574514037
CUST1638,924.05,1,1472,paused,924.05,0.19869352204681545,924.05,257.04384866630375
CUST1639,510.48,1,250,active,510.48,0.5934959349593496,510.48,424.15492682926833
CUST1640,1436.0,1,1613,cancelled,1436.0,0.1845298281092012,1436.0,370.97876643073806
CUST1641,292.6,1,446,paused,292.6,0.4500616522811344,292.6,184.3632552404439
CUST1642,1083.84,1,1033,active,1083.84,0.26108726752503575,1083.84,396.1675536480686
CUST1643,1283.28,1,375,active,1283.28,0.4932432432432432,1283.28,886.1568648648647
CUST1644,993.51,1,1253,active,993.51,0.22558714462299137,993.51,313.7723176761434
CUST1645,1213.32,1,1337,active,1213.32,0.2144535840188014,1213.32,364.28115158636894
CUST1646,1177.68,1,443,active,1177.68,0.4517326732673268,1177.68,744.7951485148516
CUST1647,422.16,1,1476,paused,422.16,0.198261814231396,422.16,117.17749049429659
CUST1648,461.84,1,708,paused,461.84,0.3401677539608574,461.84,219.94430568499533
CUST1649,1572.16,1,1007,cancelled,1572.16,0.2660349854227405,1572.16,585.549387755102
CUST1650,621.36,1,855,active,621.36,0.29918032786885246,621.36,260.25816393442625
CUST1651,256.20000000000005,1,151,active,256.20000000000005,0.7073643410852714,256.20000000000005,253.71744186046516
CUST1652,1165.65,1,503,active,1165.65,0.4205069124423963,1165.65,686.2294354838709
CUST1653,343.42,1,108,active,343.42,0.7716701902748414,343.42,371.00976744186045
CUST1654,494.93999999999994,1,534,active,494.93999999999994,0.40600667408231367,494.93999999999994,281.3285205784204
CUST1655,859.29,1,251,cancelled,859.29,0.5925324675324676,859.29,712.8201136363635
CUST1656,334.96,1,938,active,334.96,0.28012279355333847,334.96,131.36190330007676
CUST1657,980.8,1,741,active,980.8,0.33001808318264014,980.8,453.1544303797468
CUST1658,1389.86,1,145,active,1389.86,0.7156862745098039,1389.86,1392.5852156862743
CUST1659,934.56,1,1574,active,934.56,0.1882413615265601,934.56,246.29198555956677
CUST1660,1315.53,1,677,active,1315.53,0.3502879078694818,1315.53,645.1399520153551
CUST1661,292.32,1,377,active,292.32,0.4919137466307277,292.32,201.31471698113202
CUST1662,891.6,1,1583,paused,891.6,0.1873716632443532,891.6,233.88480492813142
CUST1663,1671.12,1,1671,active,1671.12,0.17927308447937132,1671.12,419.4215717092337
CUST1664,1982.34,1,713,paused,1982.34,0.3385899814471243,1982.34,939.6806493506493
CUST1665,900.6600000000001,1,521,active,900.6600000000001,0.41196388261851014,900.6600000000001,519.4551467268623
CUST1666,566.52,1,354,cancelled,566.52,0.5076495132127955,566.52,402.63104311543805
CUST1667,986.68,1,169,active,986.68,0.6835205992509363,986.68,944.1825468164793
CUST1668,1015.44,1,767,cancelled,1015.44,0.32243816254416957,1015.44,458.3832508833922
CUST1669,1729.89,1,1671,cancelled,1729.89,0.17927308447937132,1729.89,434.1718025540275
CUST1670,251.73,1,291,active,251.73,0.5564024390243902,251.73,196.08846036585362
CUST1671,1024.44,1,87,cancelled,1024.44,0.8075221238938053,1024.44,1158.1611504424777
CUST1672,624.85,1,183,cancelled,624.85,0.6660583941605839,624.85,582.6612226277371
CUST1673,547.3299999999999,1,215,paused,547.3299999999999,0.6293103448275862,547.3299999999999,482.21660344827575
CUST1674,1505.35,1,710,active,1505.35,0.33953488372093027,1505.35,715.5663720930232
CUST1675,259.05,1,335,paused,259.05,0.5214285714285714,259.05,189.10649999999998
CUST1676,1635.1,1,164,cancelled,1635.1,0.6899810964083176,1635.1,1579.463327032136
CUST1677,940.8,1,628,cancelled,940.8,0.3675730110775428,940.8,484.13776435045315
CUST1678,1464.84,1,351,paused,1464.84,0.5097765363128491,1464.84,1045.4374860335195
CUST1679,285.6,1,83,active,285.6,0.8147321428571428,285.6,325.7625
CUST1680,1341.32,1,637,active,1341.32,0.3642714570858283,1341.32,684.0464271457084
CUST1681,213.06,1,568,active,213.06,0.3912111468381565,213.06,116.69202572347267
CUST1682,291.6,1,593,active,291.6,0.38100208768267224,291.6,155.54029227557413
CUST1683,24.709999999999997,1,1373,active,24.709999999999997,0.21001150747986191,24.709999999999997,7.2651380897583415
CUST1684,1951.85,1,1056,active,1951.85,0.2568613652357495,1951.85,701.8967980295566
CUST1685,74.34,1,322,active,74.34,0.5312954876273653,74.34,55.29510917030568
CUST1686,85.44,1,79,paused,85.44,0.8220720720720721,85.44,98.33297297297298
CUST1687,1707.94,1,894,active,1707.94,0.28991262907069104,1707.94,693.2147259729945
CUST1688,597.96,1,1491,active,597.96,0.19665948275862066,597.96,164.63230603448272
CUST1689,139.98,1,178,cancelled,139.98,0.6721915285451197,139.98,131.73071823204415
CUST1690,1171.71,1,175,paused,1171.71,0.6759259259259259,1171.71,1108.7848333333334
CUST1691,1584.6000000000001,1,1173,active,1584.6000000000001,0.2373211963589077,1584.6000000000001,526.4828348504552
CUST1692,1324.26,1,674,active,1324.26,0.3512993262752647,1324.26,651.2963041385949
CUST1693,273.71999999999997,1,706,active,273.71999999999997,0.34080298786181135,273.71999999999997,130.59843137254896
CUST1694,432.65,1,1072,cancelled,432.65,0.25400139178844816,432.65,153.8511830201809
CUST1695,174.33,1,567,cancelled,174.33,0.3916309012875537,174.33,95.58222103004293
CUST1696,1070.67,1,424,cancelled,1070.67,0.4626108998732574,1070.67,693.4250570342207
CUST1697,1976.22,1,341,active,1976.22,0.5169971671388102,1976.22,1430.3801983002832
CUST1698,1371.02,1,1301,active,1371.02,0.2190876350540216,1371.02,420.52294117647057
CUST1699,206.78,1,338,paused,206.78,0.519203413940256,206.78,150.3052347083926
CUST1700,621.8,1,922,paused,621.8,0.2836052836052836,621.8,246.88407148407146
CUST1701,127.44999999999999,1,218,paused,127.44999999999999,0.6260720411663808,127.44999999999999,111.71003430531732
CUST1702,130.76,1,749,active,130.76,0.3276481149012567,130.76,59.98057450628365
CUST1703,1143.02,1,847,active,1143.02,0.30115511551155116,1143.02,481.91684818481843
CUST1704,158.58,1,255,paused,158.58,0.5887096774193548,158.58,130.7006129032258
CUST1705,1172.01,1,634,active,1172.01,0.36536536536536535,1172.01,599.4966066066065
CUST1706,1224.25,1,54,active,1224.25,0.8711217183770883,1224.25,1493.0590692124106
CUST1707,517.79,1,522,cancelled,517.79,0.4114994363021421,517.79,298.29841037204056
CUST1708,1797.52,1,507,active,1797.52,0.41857798165137616,1797.52,1053.3632110091744
CUST1709,837.44,1,595,cancelled,837.44,0.38020833333333337,837.44,445.76233333333334
CUST1710,1287.36,1,32,active,1287.36,0.9193954659949621,1287.36,1657.030125944584
CUST1711,657.36,1,561,active,657.36,0.3941684665226782,657.36,362.7548164146868
CUST1712,1316.77,1,361,active,1316.77,0.5027548209366391,1316.77,926.8174517906336
CUST1713,1719.4499999999998,1,885,cancelled,1719.4499999999998,0.292,1719.4499999999998,702.9111599999999
CUST1714,1167.08,1,120,cancelled,1167.08,0.7525773195876289,1167.08,1229.6451134020617
CUST1715,1446.9,1,670,active,1446.9,0.35265700483091783,1446.9,714.363188405797
CUST1716,1479.36,1,832,active,1479.36,0.30492898913951544,1479.36,631.539649122807
CUST1717,764.8,1,784,paused,764.8,0.31766753698868583,764.8,340.13298520452565
CUST1718,84.35000000000001,1,447,active,84.35000000000001,0.44950738916256155,84.35000000000001,53.082327586206894
CUST1719,1754.96,1,144,cancelled,1754.96,0.7170923379174853,1754.96,1761.8557170923377
CUST1720,903.7700000000001,1,1290,paused,903.7700000000001,0.22054380664652568,903.7700000000001,279.0492265861027
CUST1721,699.1,1,297,active,699.1,0.5513595166163142,699.1,539.6376132930513
CUST1722,61.92,1,1204,active,61.92,0.23263224984066283,61.92,20.166424474187377
CUST1723,1764.8999999999999,1,1051,active,1764.8999999999999,0.2577683615819209,1764.8999999999999,636.909533898305
CUST1724,1562.7599999999998,1,721,active,1562.7599999999998,0.3360957642725598,1562.7599999999998,735.3318232044196
CUST1725,1033.25,1,891,cancelled,1033.25,0.2906050955414013,1033.25,420.374800955414
CUST1726,477.57,1,76,active,477.57,0.8276643990929705,477.57,553.3747619047618
CUST1727,413.40000000000003,1,599,active,413.40000000000003,0.37863070539419086,413.40000000000003,219.13630705394192
CUST1728,1671.8100000000002,1,646,active,1671.8100000000002,0.361028684470821,1671.8100000000002,844.9999109792286
CUST1729,601.4,1,1333,paused,601.4,0.21495877502944638,601.4,180.98669022379266
CUST1730,880.32,1,1119,active,880.32,0.24595687331536384,880.32,303.12905660377356
CUST1731,425.19,1,485,active,425.19,0.4294117647058824,425.19,255.61422352941176
CUST1732,1310.43,1,270,active,1310.43,0.5748031496062993,1310.43,1054.535007874016
CUST1733,163.95,1,674,active,163.95,0.3512993262752647,163.95,80.63373435996151
CUST1734,1071.42,1,835,active,1071.42,0.3041666666666667,1071.42,456.24635
CUST1735,165.87,1,1382,active,165.87,0.20892959358900973,165.87,48.51721236405266
CUST1736,1297.04,1,301,cancelled,1297.04,0.5480480480480481,1297.04,995.1763363363364
CUST1737,863.44,1,683,active,863.44,0.3482824427480916,863.44,421.00938931297713
CUST1738,1792.08,1,848,active,1792.08,0.3009068425391591,1792.08,754.9487881286068
CUST1739,808.92,1,860,active,808.92,0.29795918367346935,808.92,337.4351999999999
CUST1740,412.98,1,733,active,412.98,0.3324225865209472,412.98,192.19743169398907
CUST1741,750.12,1,39,cancelled,750.12,0.9034653465346536,750.12,948.790396039604
CUST1742,1126.48,1,169,active,1126.48,0.6835205992509363,1126.48,1077.9611985018726
CUST1743,468.78999999999996,1,1129,active,468.78999999999996,0.24431057563587685,468.78999999999996,160.34249665327977
CUST1744,365.45000000000005,1,1169,active,365.45000000000005,0.2379400260756193,365.45000000000005,121.7372555410691
CUST1745,1326.91,1,565,active,1326.91,0.3924731182795699,1326.91,729.0871075268816
CUST1746,374.7,1,565,active,374.7,0.3924731182795699,374.7,205.88354838709677
CUST1747,842.28,1,1213,active,842.28,0.2313054499366287,842.28,272.75353612167305
CUST1748,970.83,1,1083,active,970.83,0.2520718232044199,970.83,342.6064433701657
CUST1749,1673.64,1,920,active,1673.64,0.2840466926070039,1673.64,665.5486692607004
CUST1750,1266.58,1,638,cancelled,1266.58,0.3639082751744766,1266.58,645.286520438684
CUST1751,416.40000000000003,1,319,paused,416.40000000000003,0.5336257309941521,416.40000000000003,311.0824561403509
CUST1752,856.16,1,474,cancelled,856.16,0.435041716328963,856.16,521.4514421930869
CUST1753,1860.03,1,575,active,1860.03,0.3882978723404255,1860.03,1011.1439680851063
CUST1754,525.3,1,1213,active,525.3,0.2313054499366287,525.3,170.10665399239542
CUST1755,874.5999999999999,1,726,active,874.5999999999999,0.33455545371219064,874.5999999999999,409.64307974335463
CUST1756,1219.17,1,969,cancelled,1219.17,0.27361319340329837,1219.17,467.01339580209896
CUST1757,1718.46,1,802,active,1718.46,0.31276778063410454,1718.46,752.4704884318767
CUST1758,1815.84,1,55,active,1815.84,0.8690476190476191,1815.84,2209.2719999999995
CUST1759,747.4,1,352,active,747.4,0.509065550906555,747.4,532.6658298465829
CUST1760,1226.52,1,524,paused,1226.52,0.41057367829021374,1226.52,705.0075590551181
CUST1761,939.5999999999999,1,909,cancelled,939.5999999999999,0.28649921507064363,939.5999999999999,376.8725274725274
CUST1762,1779.7,1,803,active,1779.7,0.3125,1779.7,778.61875
CUST1763,538.15,1,325,active,538.15,0.5289855072463768,538.15,398.5429710144927
CUST1764,625.24,1,475,cancelled,625.24,0.4345238095238095,625.24,380.3543333333332
CUST1765,1484.7,1,1521,paused,1484.7,0.19353128313891835,1484.7,402.27025450689285
CUST1766,1814.97,1,786,cancelled,1814.97,0.317115551694179,1814.97,805.7772980017376
CUST1767,1339.65,1,697,active,1339.65,0.3436911487758945,1339.65,644.5961864406779
CUST1768,1809.44,1,805,cancelled,1809.44,0.31196581196581197,1809.44,790.2767863247863
CUST1769,1781.1,1,163,active,1781.1,0.6912878787878788,1781.1,1723.753977272727
CUST1770,691.76,1,1386,active,691.76,0.20845231296402056,691.76,201.8785608223872
CUST1771,944.1,1,977,active,944.1,0.2719821162444113,944.1,359.4896423248882
CUST1772,1877.52,1,255,active,1877.52,0.5887096774193548,1877.52,1547.4398709677419
CUST1773,1603.98,1,300,active,1603.98,0.5488721804511278,1603.98,1232.532
CUST1774,852.39,1,86,active,852.39,0.8093126385809313,852.39,965.79
CUST1775,1069.92,1,1394,active,1069.92,0.20750426378624215,1069.92,310.8181466742467
CUST1776,1866.7,1,552,cancelled,1866.7,0.3980370774263904,1866.7,1040.22213740458
CUST1777,1473.3,1,93,active,1473.3,0.7969432314410481,1473.3,1643.7910480349344
CUST1778,623.28,1,706,cancelled,623.28,0.34080298786181135,623.28,297.38196078431366
CUST1779,848.8,1,1067,paused,848.8,0.25488826815642457,848.8,302.8888268156424
CUST1780,1612.53,1,471,active,1612.53,0.43660287081339716,1612.53,985.6493181818181
CUST1781,563.6700000000001,1,73,active,563.6700000000001,0.8333333333333334,563.6700000000001,657.6150000000001
CUST1782,957.36,1,350,active,957.36,0.5104895104895105,957.36,684.2111328671328
CUST1783,1042.78,1,373,active,1042.78,0.494579945799458,1042.78,722.0333062330624
CUST1784,1857.33,1,604,paused,1857.33,0.37667698658410737,1857.33,979.4588544891642
CUST1785,1661.28,1,459,active,1661.28,0.44296116504854366,1661.28,1030.2355339805822
CUST1786,1183.48,1,1422,active,1183.48,0.204252937884723,1183.48,338.4209736989368
CUST1787,645.92,1,793,cancelled,645.92,0.31519861830742657,645.92,285.0303281519861
CUST1788,1839.3600000000001,1,738,active,1839.3600000000001,0.33091568449682685,1839.3600000000001,852.1423028105168
CUST1789,1779.1999999999998,1,934,cancelled,1779.1999999999998,0.28098537336412627,1779.1999999999998,699.9008468052347
CUST1790,1830.76,1,630,paused,1830.76,0.3668341708542714,1830.76,940.2194572864322
CUST1791,1121.26,1,987,active,1121.26,0.26997041420118345,1121.26,423.7898372781065
CUST1792,1852.8899999999999,1,337,active,1852.8899999999999,0.51994301994302,1852.8899999999999,1348.7561111111108
CUST1793,1606.56,1,175,cancelled,1606.56,0.6759259259259259,1606.56,1520.2817777777777
CUST1794,910.95,1,1760,cancelled,910.95,0.17176470588235296,910.95,219.05668235294118
CUST1795,372.08,1,426,active,372.08,0.4614412136536031,372.08,240.37026548672566
CUST1796,1328.0,1,499,active,1328.0,0.4224537037037037,1328.0,785.425925925926
CUST1797,424.14,1,571,active,424.14,0.38995726495726496,424.14,231.55506410256407
CUST1798,1556.52,1,1439,cancelled,1556.52,0.2023281596452328,1556.52,440.8989578713968
CUST1799,775.47,1,254,active,775.47,0.5896607431340872,775.47,640.1699030694668
CUST1800,1652.22,1,740,active,1652.22,0.33031674208144796,1652.22,764.0582986425339
CUST1801,562.88,1,1274,active,562.88,0.2226967663209274,562.88,175.49217815741304
CUST1802,1168.24,1,973,active,1168.24,0.2727952167414051,1168.24,446.1663976083707
CUST1803,1925.49,1,1227,cancelled,1925.49,0.2292713567839196,1925.49,618.0435866834171
CUST1804,1371.24,1,539,active,1371.24,0.40376106194690264,1371.24,775.1146460176991
CUST1805,1240.98,1,397,cancelled,1240.98,0.479002624671916,1240.98,832.205748031496
CUST1806,492.75,1,41,active,492.75,0.8990147783251231,492.75,620.1853448275862
CUST1807,536.04,1,387,paused,536.04,0.4853723404255319,536.04,364.25058510638297
CUST1808,1926.42,1,679,active,1926.42,0.34961685823754785,1926.42,942.9124712643676
CUST1809,1727.6,1,737,cancelled,1727.6,0.3312159709618875,1727.6,801.0921960072594
CUST1810,636.4,1,942,active,636.4,0.279265493496557,636.4,248.8143840856924
CUST1811,25.76,1,137,active,25.76,0.7270916334661355,25.76,26.22183266932271
CUST1812,1237.59,1,421,paused,1237.59,0.46437659033078876,1237.59,804.590954198473
CUST1813,37.68,1,9,active,37.68,0.9759358288770054,37.68,51.48256684491978
CUST1814,880.6,1,1031,active,880.6,0.26146131805157596,880.6,322.3399713467049
CUST1815,1159.83,1,243,active,1159.83,0.600328947368421,1159.83,974.7913322368419
CUST1816,1066.96,1,590,active,1066.96,0.3821989528795811,1066.96,570.9073926701569
CUST1817,1277.28,1,620,paused,1277.28,0.3705583756345178,1277.28,662.6295228426396
CUST1818,1555.26,1,1338,paused,1555.26,0.21432765707574866,1555.26,466.6693247210804
CUST1819,1282.64,1,725,active,1282.64,0.3348623853211009,1282.64,601.3110458715596
CUST1820,1690.92,1,788,cancelled,1690.92,0.3165654813529922,1690.92,749.401665221162
CUST1821,163.95,1,644,active,163.95,0.36174430128840435,163.95,83.03116947472743
CUST1822,576.18,1,268,active,576.18,0.5766192733017377,576.18,465.13109004739323
CUST1823,1315.5,1,1200,active,1315.5,0.23322683706070288,1315.5,429.53386581469647
CUST1824,722.91,1,1030,cancelled,722.91,0.26164874551971323,722.91,264.8078924731182
CUST1825,877.2,1,144,cancelled,877.2,0.7170923379174853,877.2,880.6467583497054
CUST1826,589.92,1,159,paused,589.92,0.6965648854961832,589.92,575.2845801526717
CUST1827,1143.24,1,269,cancelled,1143.24,0.5757097791798107,1143.24,921.4442271293374
CUST1828,494.88,1,174,paused,494.88,0.6771799628942486,494.88,469.17194805194805
CUST1829,1963.4,1,1303,active,1963.4,0.21882494004796166,1963.4,601.4972422062351
CUST1830,1142.04,1,685,paused,1142.04,0.3476190476190476,1142.04,555.7927999999999
CUST1831,1741.14,1,610,active,1741.14,0.37435897435897436,1741.14,912.5359384615384
CUST1832,1914.1200000000001,1,1138,cancelled,1914.1200000000001,0.2428476380572189,1914.1200000000001,650.7753293413174
CUST1833,1892.8200000000002,1,739,active,1892.8200000000002,0.33061594202898553,1892.8200000000002,876.1150543478261
CUST1834,1649.05,1,1346,paused,1649.05,0.21332554061952075,1649.05,492.49827586206897
CUST1835,1650.18,1,161,active,1650.18,0.6939163498098859,1650.18,1603.1216349809886
CUST1836,560.12,1,454,cancelled,560.12,0.4456654456654457,560.12,349.4765811965812
CUST1837,814.72,1,1054,paused,814.72,0.2572233967582805,814.72,293.3910641296688
CUST1838,94.44,1,449,cancelled,94.44,0.4484029484029484,94.44,59.28604422604422
CUST1839,1156.1999999999998,1,1043,cancelled,1156.1999999999998,0.25923295454545453,1156.1999999999998,419.6151988636363
CUST1840,345.90000000000003,1,252,active,345.90000000000003,0.5915721231766613,345.90000000000003,286.47471636953003
CUST1841,1738.1100000000001,1,186,cancelled,1738.1100000000001,0.662431941923775,1738.1100000000001,1611.9314156079856
CUST1842,1183.74,1,163,paused,1183.74,0.6912878787878788,1183.74,1145.6271590909091
CUST1843,1126.85,1,1743,active,1126.85,0.17314990512333966,1126.85,273.1595588235294
CUST1844,402.29999999999995,1,699,cancelled,402.29999999999995,0.3430451127819549,402.29999999999995,193.2098684210526
CUST1845,1357.6499999999999,1,456,cancelled,1357.6499999999999,0.44457978075517657,1357.6499999999999,845.0172350791715
CUST1846,740.92,1,749,cancelled,740.92,0.3276481149012567,740.92,339.8654578096947
CUST1847,1978.02,1,49,active,1978.02,0.8816425120772947,1978.02,2441.4691304347825
CUST1848,230.96,1,604,cancelled,230.96,0.37667698658410737,230.96,121.79624355005161
CUST1849,867.64,1,1332,active,867.64,0.2150854449027696,867.64,261.26342958161456
CUST1850,1131.08,1,1098,active,1131.08,0.24948735475051267,1131.08,395.0662200956938
CUST1851,1146.75,1,657,cancelled,1146.75,0.35714285714285715,1146.75,573.375
CUST1852,1849.62,1,1146,paused,1849.62,0.24156187954996688,1849.62,625.5167571144935
CUST1853,215.64,1,1334,active,215.64,0.21483225426721603,215.64,64.85699823425544
CUST1854,418.81,1,850,active,418.81,0.3004115226337449,418.81,176.14148971193416
CUST1855,356.15000000000003,1,673,active,356.15000000000003,0.3516377649325626,356.15000000000003,175.33010597302504
CUST1856,520.1999999999999,1,19,active,520.1999999999999,0.9505208333333335,520.1999999999999,692.2453125
CUST1857,1347.36,1,39,active,1347.36,0.9034653465346536,1347.36,1704.210297029703
CUST1858,1839.64,1,587,active,1839.64,0.38340336134453784,1839.64,987.4538235294118
CUST1859,1661.1000000000001,1,244,active,1661.1000000000001,0.5993431855500821,1661.1000000000001,1393.796551724138
CUST1860,987.48,1,493,paused,987.48,0.42540792540792544,987.48,588.1145454545455
CUST1861,1483.92,1,1333,active,1483.92,0.21495877502944638,1483.92,446.57427561837454
CUST1862,844.34,1,72,cancelled,844.34,0.8352402745995423,844.34,987.3174828375286
CUST1863,97.04,1,284,active,97.04,0.5624036979969184,97.04,76.40591679506934
CUST1864,1005.36,1,693,active,1005.36,0.3449905482041588,1005.36,485.5755765595463
CUST1865,1288.1999999999998,1,847,active,1288.1999999999998,0.30115511551155116,1288.1999999999998,543.1272277227722
CUST1866,813.33,1,1614,cancelled,813.33,0.1844365841334007,813.33,210.01092976250632
CUST1867,1469.8799999999999,1,99,cancelled,1469.8799999999999,0.7866379310344827,1469.8799999999999,1618.7687068965513
CUST1868,1961.3,1,344,active,1961.3,0.5148095909732017,1961.3,1413.5744710860365
CUST1869,81.66,1,312,active,81.66,0.5391432791728212,81.66,61.63701624815361
CUST1870,649.95,1,193,active,649.95,0.654121863799283,649.95,595.2051075268816
CUST1871,33.42,1,656,cancelled,33.42,0.35749265426052895,33.42,16.72636630754163
CUST1872,1575.72,1,65,paused,1575.72,0.8488372093023255,1575.72,1872.5416744186045
CUST1873,43.44,1,1673,active,43.44,0.17909715407262022,43.44,10.89197252208047
CUST1874,1949.8500000000001,1,1566,active,1949.8500000000001,0.18902123252200934,1949.8500000000001,515.9882703262558
CUST1875,1927.6200000000001,1,658,active,1927.6200000000001,0.3567937438905181,1927.6200000000001,962.8678592375368
CUST1876,691.62,1,1111,cancelled,691.62,0.247289972899729,691.62,239.4429674796748
CUST1877,1168.56,1,1103,paused,1168.56,0.24863760217983652,1168.56,406.7671389645776
CUST1878,359.59,1,458,paused,359.59,0.44349939246658565,359.59,223.26912515188332
CUST1879,368.07,1,29,cancelled,368.07,0.9263959390862944,368.07,477.3699746192893
CUST1880,1983.72,1,922,active,1983.72,0.2836052836052836,1983.72,787.6308624708624
CUST1881,1422.36,1,210,active,1422.36,0.6347826086956522,1422.36,1264.0451478260868
CUST1882,619.14,1,1624,active,619.14,0.18350930115635997,619.14,159.0651282051282
CUST1883,633.44,1,382,paused,633.44,0.4886211512717537,633.44,433.31705488621157
CUST1884,1530.84,1,182,cancelled,1530.84,0.6672760511882998,1530.84,1430.0900182815355
CUST1885,298.4,1,247,active,298.4,0.5964052287581699,298.4,249.15424836601304
CUST1886,1635.76,1,432,active,1635.76,0.45796737766624845,1635.76,1048.7746047678795
CUST1887,135.16,1,861,cancelled,135.16,0.29771615008156604,135.16,56.33504078303425
CUST1888,966.24,1,501,active,966.24,0.4214780600461893,966.24,570.148545034642
CUST1889,55.7,1,772,active,55.7,0.3210202286719437,55.7,25.033157431838166
CUST1890,1928.31,1,409,active,1928.31,0.4715762273901809,1928.31,1273.0832170542635
CUST1891,811.98,1,1107,active,811.98,0.24796195652173916,811.98,281.87620923913045
CUST1892,1715.8200000000002,1,1371,paused,1715.8200000000002,0.21025345622119815,1715.8200000000002,505.0599193548387
CUST1893,1472.0500000000002,1,1315,cancelled,1472.0500000000002,0.21726190476190474,1472.0500000000002,447.74854166666665
CUST1894,477.46999999999997,1,1211,paused,477.46999999999997,0.2315989847715736,477.46999999999997,154.81419416243654
CUST1895,404.04,1,186,active,404.04,0.662431941923775,404.04,374.7086025408349
CUST1896,1475.35,1,713,active,1475.35,0.3385899814471243,1475.35,699.3542207792208
CUST1897,1514.7,1,1068,active,1514.7,0.25471039776692256,1514.7,540.1337752965807
CUST1898,1210.59,1,1152,paused,1210.59,0.24060646011865527,1210.59,407.78608437706
CUST1899,1421.3500000000001,1,462,cancelled,1421.3500000000001,0.441354292623942,1421.3500000000001,878.2464933494559
CUST1900,1936.1399999999999,1,303,active,1936.1399999999999,0.5464071856287425,1936.1399999999999,1481.0891317365267
CUST1901,1583.24,1,1466,active,1583.24,0.19934462042599674,1583.24,441.8545275805571
CUST1902,1305.48,1,258,active,1305.48,0.5858747993579454,1305.48,1070.7869662921348
CUST1903,1200.43,1,819,active,1200.43,0.30827702702702703,1200.43,518.0909881756756
CUST1904,1545.42,1,777,active,1545.42,0.319614711033275,1545.42,691.5145534150614
CUST1905,165.62,1,1769,active,165.62,0.1710402999062793,165.62,39.65877225866917
CUST1906,1715.6399999999999,1,1292,active,1715.6399999999999,0.22027761013880506,1715.6399999999999,529.0839106819553
CUST1907,1649.04,1,1165,active,1649.04,0.238562091503268,1649.04,550.7578039215687
CUST1908,781.13,1,694,active,781.13,0.34466477809254015,781.13,376.91919735599623
CUST1909,951.0200000000001,1,726,active,951.0200000000001,0.33455545371219064,951.0200000000001,445.43649862511455
CUST1910,1957.23,1,150,paused,1957.23,0.7087378640776699,1957.23,1942.028213592233
CUST1911,191.03,1,1195,active,191.03,0.23397435897435898,191.03,62.57457051282051
CUST1912,908.16,1,654,cancelled,908.16,0.35819430814524045,908.16,455.4168400392541
CUST1913,651.28,1,574,cancelled,651.28,0.3887113951011715,651.28,354.4239403620873
CUST1914,99.6,1,1356,cancelled,99.6,0.21208599651365484,99.6,29.573271353864026
CUST1915,211.06,1,614,cancelled,211.06,0.372829417773238,211.06,110.16512768130745
