order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender,Revenue,Age_group,Days Since Last Purchase,Customer Tenure Days,Month-Year,Churn Risk Score
ORD6097,CUST2097,54,PROD1297,Pakistan,01-Mar-22,21-Nov-23,3,active,24-Jun-22,146.91,7,24,Clothing,Perfume,Beauty,Female,1028.37,46-55,822,630,Jun-22,80
ORD6098,CUST2098,50,PROD1298,Canada,02-Apr-22,09-Aug-23,3,paused,07-Aug-23,1319.96,1,39,Beauty,Cycling Helmet,Sports,Female,1319.96,46-55,926,494,Aug-23,100
ORD6099,CUST2099,63,PROD1299,Germany,05-Jul-22,10-Apr-25,1,paused,30-Jun-24,84.26,4,15,Sports,Running Shoes,Sports,Female,337.04,56+,316,1010,Jun-24,80
ORD6100,CUST2100,33,PROD1300,USA,05-Jul-22,30-Sep-22,5,active,05-Feb-25,313.24,4,45,Clothing,Gaming Console,Electronics,Male,1252.96,26-35,1239,87,Feb-25,80
ORD6101,CUST2101,18,PROD1301,India,27-Apr-22,20-Feb-24,5,cancelled,08-Jun-24,261.8,4,49,Sports,Laptop,Electronics,Female,1047.2,18-25,731,664,Jun-24,80
ORD6102,CUST2102,69,PROD1302,Canada,28-Jul-23,12-Dec-23,2,active,22-Jan-24,366.08,4,29,Electronics,Tennis Racket,Sports,Female,1464.32,56+,801,137,Jan-24,70
ORD6103,CUST2103,67,PROD1303,Canada,31-Mar-23,13-Jun-25,4,active,14-Feb-25,302.55,5,30,Sports,Refrigerator,Home,Male,1512.75,56+,252,805,Feb-25,80
ORD6104,CUST2104,38,PROD1304,Pakistan,28-Jan-21,10-Oct-24,5,active,25-Dec-24,72.5,2,27,Beauty,Lipstick,Beauty,Other,145,36-45,498,1351,Dec-24,80
ORD6105,CUST2105,44,PROD1305,India,14-Jun-21,21-Jun-24,3,active,27-Dec-21,1194.42,1,29,Home,Running Shoes,Sports,Male,1194.42,36-45,609,1103,Dec-21,80
ORD6106,CUST2106,22,PROD1306,USA,13-Sep-20,30-Jul-23,2,active,15-Oct-21,136.82,8,39,Sports,Moisturizer,Beauty,Female,1094.56,18-25,936,1050,Oct-21,70
ORD6107,CUST2107,53,PROD1307,Pakistan,31-Aug-22,28-Dec-22,5,active,08-Nov-24,1491.08,1,41,Electronics,Headphones,Electronics,Male,1491.08,46-55,1150,119,Nov-24,80
ORD6108,CUST2108,69,PROD1308,USA,16-Oct-22,28-Mar-23,0,cancelled,18-Nov-24,175.08,9,35,Electronics,Tennis Racket,Sports,Other,1575.72,56+,1060,163,Nov-24,50
ORD6109,CUST2109,22,PROD1309,UK,30-Nov-20,12-Jan-24,3,active,10-Mar-21,446.47,4,14,Clothing,Skirt,Clothing,Male,1785.88,18-25,770,1138,Mar-21,80
ORD6110,CUST2110,54,PROD1310,UK,23-Dec-21,25-Dec-22,5,active,14-Mar-25,204.18,4,43,Beauty,Headphones,Electronics,Female,816.72,46-55,1153,367,Mar-25,80
ORD6111,CUST2111,36,PROD1311,USA,16-Aug-22,09-Mar-23,5,active,04-Jun-23,964.5,2,9,Home,Chair,Home,Male,1929,36-45,1079,205,Jun-23,80
ORD6112,CUST2112,24,PROD1312,UK,26-Jan-21,04-Mar-24,0,active,06-Jun-22,134.3,8,44,Sports,Shirt,Clothing,Female,1074.4,18-25,718,1133,Jun-22,50
ORD6113,CUST2113,64,PROD1313,UK,12-May-21,30-Jul-21,0,active,13-Aug-21,228.67,5,19,Beauty,Smartwatch,Electronics,Female,1143.35,56+,1666,79,Aug-21,50
ORD6114,CUST2114,19,PROD1314,USA,07-Nov-22,16-Apr-23,2,paused,18-May-24,360.22,5,33,Sports,Smartphone,Electronics,Male,1801.1,18-25,1041,160,May-24,90
ORD6115,CUST2115,29,PROD1315,Pakistan,27-Dec-20,28-Aug-23,3,active,08-Apr-23,99.05,3,28,Clothing,Vacuum Cleaner,Home,Female,297.15,26-35,907,974,Apr-23,80
ORD6116,CUST2116,61,PROD1316,Germany,24-May-21,04-Sep-23,4,paused,28-Nov-22,212.47,7,15,Beauty,Smartphone,Electronics,Female,1487.29,56+,900,833,Nov-22,100
ORD6117,CUST2117,59,PROD1317,USA,10-Apr-22,24-May-22,1,active,30-Aug-23,14.12,8,19,Sports,Vacuum Cleaner,Home,Male,112.96,56+,1368,44,Aug-23,60
ORD6118,CUST2118,66,PROD1318,India,15-Sep-20,20-Sep-20,3,cancelled,04-Aug-23,258.37,4,44,Sports,Running Shoes,Sports,Male,1033.48,56+,1979,5,Aug-23,80
ORD6119,CUST2119,23,PROD1319,USA,08-Jun-22,04-May-24,1,active,14-Apr-24,141.45,9,37,Sports,Tennis Racket,Sports,Female,1273.05,18-25,657,696,Apr-24,60
ORD6120,CUST2120,41,PROD1320,Pakistan,27-May-23,23-Nov-23,5,cancelled,13-Dec-23,52.81,9,43,Clothing,Moisturizer,Beauty,Male,475.29,36-45,820,180,Dec-23,80
ORD6121,CUST2121,58,PROD1321,USA,28-Feb-23,07-Jul-24,0,cancelled,25-Jul-23,169.81,5,38,Sports,Chair,Home,Female,849.05,56+,593,495,Jul-23,50
ORD6122,CUST2122,37,PROD1322,UK,25-Sep-22,27-Nov-23,1,active,24-Jan-23,111.99,6,8,Beauty,Laptop,Electronics,Male,671.94,36-45,816,428,Jan-23,60
ORD6123,CUST2123,40,PROD1323,UK,19-Dec-20,31-Mar-22,0,paused,08-Aug-24,564.3,3,7,Home,Lipstick,Beauty,Other,1692.9,36-45,1422,467,Aug-24,70
ORD6124,CUST2124,68,PROD1324,USA,28-Dec-20,08-Mar-24,0,active,14-Nov-22,244.71,4,23,Sports,Face Wash,Beauty,Male,978.84,56+,714,1166,Nov-22,50
ORD6125,CUST2125,23,PROD1325,Canada,21-Oct-20,10-Nov-20,1,active,25-Jan-23,603.87,1,11,Sports,Dumbbells,Sports,Female,603.87,18-25,1928,20,Jan-23,60
ORD6126,CUST2126,25,PROD1326,Germany,12-Oct-20,14-Sep-22,1,active,30-Jun-21,232.11,2,25,Sports,Foundation,Beauty,Male,464.22,18-25,1255,702,Jun-21,60
ORD6127,CUST2127,60,PROD1327,Germany,02-Mar-23,03-Aug-25,1,paused,27-Mar-24,50.52,5,7,Clothing,Microwave,Home,Female,252.6,56+,201,885,Mar-24,80
ORD6128,CUST2128,24,PROD1328,UK,17-May-23,25-Sep-24,5,active,15-Jul-25,407.04,2,33,Home,Cycling Helmet,Sports,Male,814.08,18-25,513,497,Jul-25,80
ORD6129,CUST2129,66,PROD1329,USA,28-May-21,14-Mar-22,3,active,04-Aug-24,212.92,9,30,Sports,Moisturizer,Beauty,Male,1916.28,56+,1439,290,Aug-24,80
ORD6130,CUST2130,40,PROD1330,Pakistan,03-Oct-20,25-Jan-24,5,cancelled,11-Dec-21,119.35,9,9,Sports,Conditioner,Beauty,Male,1074.15,36-45,757,1209,Dec-21,80
ORD6131,CUST2131,62,PROD1331,Canada,03-Sep-21,14-May-25,4,active,22-Jul-25,36.75,5,46,Sports,Smartphone,Electronics,Male,183.75,56+,282,1349,Jul-25,80
ORD6132,CUST2132,61,PROD1332,India,21-Aug-22,01-May-23,3,cancelled,06-Oct-22,113.88,6,45,Sports,Basketball,Sports,Male,683.28,56+,1026,253,Oct-22,80
ORD6133,CUST2133,64,PROD1333,USA,09-Dec-22,24-May-24,4,active,05-Apr-24,168.95,9,5,Electronics,Dumbbells,Sports,Male,1520.55,56+,637,532,Apr-24,80
ORD6134,CUST2134,40,PROD1334,UK,13-Sep-21,17-Nov-23,4,paused,22-Jan-24,9.9,6,36,Clothing,Hoodie,Clothing,Female,59.4,36-45,826,795,Jan-24,100
ORD6135,CUST2135,40,PROD1335,India,15-Aug-23,12-Aug-24,0,active,20-Apr-25,200.24,9,29,Electronics,Dining Table,Home,Female,1802.16,36-45,557,363,Apr-25,50
ORD6136,CUST2136,21,PROD1336,Germany,11-Oct-22,18-Jun-24,3,active,28-May-24,45.59,8,45,Beauty,Lipstick,Beauty,Female,364.72,18-25,612,616,May-24,80
ORD6137,CUST2137,19,PROD1337,USA,01-Sep-22,05-Mar-23,3,active,23-May-25,42.19,4,46,Beauty,Sneakers,Clothing,Female,168.76,18-25,1083,185,May-25,80
ORD6138,CUST2138,52,PROD1338,Pakistan,14-Jun-21,10-Jan-23,2,paused,30-Aug-23,198.73,6,24,Clothing,Foundation,Beauty,Male,1192.38,46-55,1137,575,Aug-23,90
ORD6139,CUST2139,53,PROD1339,Germany,06-Mar-23,06-Apr-25,4,active,23-Feb-25,339.6,1,42,Home,T-Shirt,Clothing,Male,339.6,46-55,320,762,Feb-25,80
ORD6140,CUST2140,61,PROD1340,Pakistan,09-Sep-22,16-Nov-22,1,active,04-Nov-24,72.73,8,39,Clothing,Sneakers,Clothing,Female,581.84,56+,1192,68,Nov-24,60
ORD6141,CUST2141,32,PROD1341,UK,04-Feb-21,09-Sep-22,5,cancelled,12-Aug-21,215.41,4,45,Sports,Microwave,Home,Female,861.64,26-35,1260,582,Aug-21,80
ORD6142,CUST2142,53,PROD1342,India,03-Aug-22,22-Dec-22,5,cancelled,25-Jul-23,91.74,8,47,Sports,Smartwatch,Electronics,Female,733.92,46-55,1156,141,Jul-23,80
ORD6143,CUST2143,24,PROD1343,Canada,05-Aug-23,11-Dec-23,1,active,06-Jan-25,57.28,9,49,Electronics,Bluetooth Speaker,Electronics,Other,515.52,18-25,802,128,Jan-25,60
ORD6144,CUST2144,47,PROD1344,USA,03-Jul-23,24-May-25,4,active,30-Jan-24,155.31,5,29,Beauty,Tablet,Electronics,Female,776.55,46-55,272,691,Jan-24,80
ORD6145,CUST2145,62,PROD1345,UK,18-Oct-20,29-Apr-21,3,active,27-Sep-21,776.04,1,18,Electronics,Dress,Clothing,Female,776.04,56+,1758,193,Sep-21,80
ORD6146,CUST2146,49,PROD1346,India,12-Mar-21,11-Oct-24,0,cancelled,10-Jun-22,269.9,3,37,Sports,Blender,Home,Female,809.7,46-55,497,1309,Jun-22,50
ORD6147,CUST2147,60,PROD1347,Germany,19-Jun-22,15-Jul-25,5,cancelled,18-May-23,224.54,2,14,Sports,Moisturizer,Beauty,Female,449.08,56+,220,1122,May-23,80
ORD6148,CUST2148,48,PROD1348,Pakistan,11-Apr-21,07-Feb-22,4,cancelled,06-Jan-25,211.38,5,16,Clothing,Tennis Racket,Sports,Female,1056.9,46-55,1474,302,Jan-25,80
ORD6149,CUST2149,36,PROD1349,UK,10-Oct-22,22-Apr-25,3,active,15-Jan-25,64.8,9,16,Beauty,Lamp,Home,Female,583.2,36-45,304,925,Jan-25,80
ORD6150,CUST2150,30,PROD1350,UK,03-Mar-23,21-Mar-24,5,active,04-Apr-24,189.04,7,46,Sports,Hoodie,Clothing,Female,1323.28,26-35,701,384,Apr-24,80
ORD6151,CUST2151,57,PROD1351,Germany,24-Dec-21,16-Dec-24,4,active,01-Apr-22,309.54,5,17,Clothing,Smartwatch,Electronics,Male,1547.7,56+,431,1088,Apr-22,80
ORD6152,CUST2152,21,PROD1352,Pakistan,20-Dec-20,24-Jul-25,3,active,23-Feb-22,221.26,9,2,Electronics,Running Shoes,Sports,Male,1991.34,18-25,211,1677,Feb-22,80
ORD6153,CUST2153,20,PROD1353,USA,31-Jan-23,08-Feb-25,0,paused,19-Jan-25,235.28,8,27,Sports,Conditioner,Beauty,Male,1882.24,18-25,377,739,Jan-25,70
ORD6154,CUST2154,48,PROD1354,Pakistan,31-May-23,12-Mar-25,4,active,21-Aug-23,1010.74,1,39,Beauty,Sneakers,Clothing,Female,1010.74,46-55,345,651,Aug-23,80
ORD6155,CUST2155,61,PROD1355,Germany,18-May-23,23-Jun-23,2,active,22-Oct-24,38.46,1,32,Sports,Yoga Mat,Sports,Other,38.46,56+,973,36,Oct-24,70
ORD6156,CUST2156,53,PROD1356,UK,14-Nov-22,26-Oct-24,5,paused,22-Aug-24,38.54,6,6,Sports,Dress,Clothing,Male,231.24,46-55,482,712,Aug-24,100
ORD6157,CUST2157,49,PROD1357,USA,24-Jan-21,25-Oct-23,0,paused,25-Dec-21,373.1,4,45,Beauty,Laptop,Electronics,Female,1492.4,46-55,849,1004,Dec-21,70
ORD6158,CUST2158,39,PROD1358,USA,12-Aug-23,29-Jun-25,3,active,27-Jul-24,150.26,7,18,Sports,Tablet,Electronics,Male,1051.82,36-45,236,687,Jul-24,80
ORD6159,CUST2159,37,PROD1359,Pakistan,08-Aug-23,26-Jul-25,3,active,09-Mar-25,183.51,8,25,Electronics,Nail Polish,Beauty,Male,1468.08,36-45,209,718,Mar-25,80
ORD6160,CUST2160,42,PROD1360,UK,17-Mar-21,24-Nov-23,3,active,04-Nov-24,348.89,3,49,Electronics,Jeans,Clothing,Female,1046.67,36-45,819,982,Nov-24,80
ORD6161,CUST2161,27,PROD1361,UK,27-Feb-22,03-Jun-22,4,paused,10-Apr-24,113.81,9,5,Clothing,Football,Sports,Female,1024.29,26-35,1358,96,Apr-24,100
ORD6162,CUST2162,25,PROD1362,Germany,19-Feb-21,15-Apr-21,1,active,23-Jul-21,25.64,6,32,Electronics,Sneakers,Clothing,Male,153.84,18-25,1772,55,Jul-21,60
ORD6163,CUST2163,20,PROD1363,USA,09-May-21,14-Aug-24,3,active,26-Nov-23,66.08,4,29,Beauty,Perfume,Beauty,Male,264.32,18-25,555,1193,Nov-23,80
ORD6164,CUST2164,20,PROD1364,Germany,10-May-21,26-Oct-23,2,paused,30-Mar-25,177.6,6,7,Electronics,Blender,Home,Male,1065.6,18-25,848,899,Mar-25,90
ORD6165,CUST2165,55,PROD1365,UK,02-Sep-20,21-Apr-22,5,active,28-Nov-24,408.87,4,31,Home,Moisturizer,Beauty,Male,1635.48,46-55,1401,596,Nov-24,80
ORD6166,CUST2166,20,PROD1366,Canada,06-Feb-21,25-Mar-23,4,paused,29-Jun-22,86.47,8,13,Clothing,Cricket Bat,Sports,Male,691.76,18-25,1063,777,Jun-22,100
ORD6167,CUST2167,60,PROD1367,UK,09-Dec-22,18-Aug-25,0,active,02-Apr-24,615.92,2,27,Home,Yoga Mat,Sports,Female,1231.84,56+,186,983,Apr-24,50
ORD6168,CUST2168,46,PROD1368,UK,02-Sep-20,12-Jan-22,3,active,24-Oct-22,662.46,2,8,Electronics,Conditioner,Beauty,Female,1324.92,46-55,1500,497,Oct-22,80
ORD6169,CUST2169,63,PROD1369,Canada,19-Nov-20,12-May-23,3,active,15-Dec-23,490.33,3,15,Beauty,Blender,Home,Female,1470.99,56+,1015,904,Dec-23,80
ORD6170,CUST2170,67,PROD1370,UK,26-Dec-22,08-May-24,3,paused,03-Feb-25,379.99,5,4,Electronics,Blender,Home,Female,1899.95,56+,653,499,Feb-25,100
ORD6171,CUST2171,60,PROD1371,USA,23-Jan-23,11-Feb-25,3,cancelled,26-Mar-23,260.34,6,45,Home,Football,Sports,Male,1562.04,56+,374,750,Mar-23,80
ORD6172,CUST2172,64,PROD1372,UK,03-Oct-20,18-Sep-22,2,active,24-Jul-24,223.82,5,35,Clothing,Sofa,Home,Male,1119.1,56+,1251,715,Jul-24,70
ORD6173,CUST2173,69,PROD1373,Pakistan,01-Sep-20,25-Feb-21,5,active,29-Dec-20,268.72,7,21,Clothing,Chair,Home,Female,1881.04,56+,1821,177,Dec-20,80
ORD6174,CUST2174,26,PROD1374,Pakistan,20-Oct-22,28-Nov-23,5,active,08-Jan-23,142.76,8,31,Clothing,Running Shoes,Sports,Male,1142.08,26-35,815,404,Jan-23,80
ORD6175,CUST2175,19,PROD1375,USA,14-Sep-21,01-Aug-22,0,active,05-Mar-25,118.26,9,35,Home,Shampoo,Beauty,Male,1064.34,18-25,1299,321,Mar-25,50
ORD6176,CUST2176,54,PROD1376,India,11-Sep-22,02-Jan-23,1,cancelled,17-Aug-24,166.92,8,40,Sports,Jeans,Clothing,Male,1335.36,46-55,1145,113,Aug-24,60
ORD6177,CUST2177,61,PROD1377,USA,28-Oct-22,12-Mar-25,5,active,26-Apr-24,1356.12,1,49,Clothing,Jacket,Clothing,Male,1356.12,56+,345,866,Apr-24,80
ORD6178,CUST2178,67,PROD1378,India,18-May-22,19-Aug-25,1,cancelled,11-Nov-23,328.73,6,46,Clothing,Skirt,Clothing,Male,1972.38,56+,185,1189,Nov-23,60
ORD6179,CUST2179,46,PROD1379,Canada,19-Sep-22,21-Jul-23,1,active,20-Sep-24,38.73,9,16,Beauty,Foundation,Beauty,Male,348.57,46-55,945,305,Sep-24,60
ORD6180,CUST2180,68,PROD1380,Germany,15-Nov-20,17-Aug-21,3,paused,23-Oct-24,201.67,8,17,Electronics,T-Shirt,Clothing,Male,1613.36,56+,1648,275,Oct-24,100
ORD6181,CUST2181,30,PROD1381,Pakistan,29-Sep-21,27-Nov-23,3,cancelled,05-Jan-23,8.3,4,6,Sports,Football,Sports,Male,33.2,26-35,816,789,Jan-23,80
ORD6182,CUST2182,28,PROD1382,Germany,23-Feb-22,17-Mar-24,3,active,25-Dec-22,130.65,9,33,Electronics,Football,Sports,Female,1175.85,26-35,705,753,Dec-22,80
ORD6183,CUST2183,59,PROD1383,UK,14-Jul-22,22-Oct-23,2,active,03-Oct-22,299.8,3,18,Clothing,Tennis Racket,Sports,Male,899.4,56+,852,465,Oct-22,70
ORD6184,CUST2184,45,PROD1384,Pakistan,30-May-22,04-Nov-22,0,cancelled,01-Apr-24,321.99,2,26,Home,Smartwatch,Electronics,Male,643.98,36-45,1204,158,Apr-24,50
ORD6185,CUST2185,60,PROD1385,Canada,29-Aug-22,01-Feb-23,3,paused,29-Jun-24,409.8,2,4,Clothing,Dumbbells,Sports,Female,819.6,56+,1115,156,Jun-24,100
ORD6186,CUST2186,67,PROD1386,Pakistan,04-Oct-22,07-Jul-23,2,paused,21-Jan-23,119.69,9,30,Sports,Dress,Clothing,Male,1077.21,56+,959,276,Jan-23,90
ORD6187,CUST2187,35,PROD1387,Pakistan,05-Jul-22,29-Nov-23,2,cancelled,14-Sep-24,632.36,2,39,Electronics,Perfume,Beauty,Male,1264.72,26-35,814,512,Sep-24,70
ORD6188,CUST2188,62,PROD1388,Germany,21-Jun-21,18-Sep-23,0,cancelled,04-Sep-24,332.94,2,15,Clothing,Moisturizer,Beauty,Male,665.88,56+,886,819,Sep-24,50
ORD6189,CUST2189,22,PROD1389,Canada,30-May-22,03-Nov-24,3,active,25-Oct-23,378.98,5,9,Beauty,Microwave,Home,Male,1894.9,18-25,474,888,Oct-23,80
ORD6190,CUST2190,31,PROD1390,Pakistan,04-May-22,06-Feb-23,3,active,28-Jul-22,601.94,3,44,Sports,Dining Table,Home,Male,1805.82,26-35,1110,278,Jul-22,80
ORD6191,CUST2191,33,PROD1391,Canada,09-Nov-22,25-Jan-24,1,active,01-May-23,76.39,8,49,Clothing,Tablet,Electronics,Male,611.12,26-35,757,442,May-23,60
ORD6192,CUST2192,32,PROD1392,India,26-Jun-21,10-Jul-21,2,cancelled,30-Jun-25,247.03,6,27,Beauty,Lamp,Home,Female,1482.18,26-35,1686,14,Jun-25,70
ORD6193,CUST2193,50,PROD1393,UK,10-Oct-21,08-Jan-24,5,cancelled,15-Feb-25,215.7,4,13,Beauty,Sneakers,Clothing,Female,862.8,46-55,774,820,Feb-25,80
ORD6194,CUST2194,35,PROD1394,UK,18-Feb-22,10-Aug-25,3,active,18-Sep-22,474.15,4,40,Home,Laptop,Electronics,Female,1896.6,26-35,194,1269,Sep-22,80
ORD6195,CUST2195,57,PROD1395,UK,15-Feb-21,02-Jul-23,2,active,23-Sep-21,6.64,5,4,Home,Yoga Mat,Sports,Male,33.2,56+,964,867,Sep-21,70
ORD6196,CUST2196,58,PROD1396,UK,18-Sep-21,19-Apr-24,1,paused,10-Sep-24,757.47,2,21,Clothing,Face Wash,Beauty,Male,1514.94,56+,672,944,Sep-24,80
ORD6197,CUST2197,31,PROD1397,USA,31-Dec-22,06-Jul-23,2,active,10-Dec-23,384.35,5,41,Sports,Cycling Helmet,Sports,Other,1921.75,26-35,960,187,Dec-23,70
ORD6198,CUST2198,35,PROD1398,UK,09-Feb-21,19-Apr-23,5,active,22-Dec-22,252.19,4,7,Sports,Blender,Home,Male,1008.76,26-35,1038,799,Dec-22,80
ORD6199,CUST2199,30,PROD1399,USA,03-Aug-23,31-Oct-23,4,active,30-Apr-25,561.99,3,39,Sports,Cricket Bat,Sports,Male,1685.97,26-35,843,89,Apr-25,80
ORD6200,CUST2200,69,PROD1400,UK,19-Jan-22,04-Nov-23,5,active,23-Feb-22,156.84,3,20,Beauty,Cricket Bat,Sports,Male,470.52,56+,839,654,Feb-22,80
ORD6201,CUST2201,55,PROD1401,UK,11-Mar-23,12-Sep-23,2,active,16-Oct-23,948.96,1,25,Sports,Conditioner,Beauty,Female,948.96,46-55,892,185,Oct-23,70
ORD6202,CUST2202,56,PROD1402,UK,12-Jan-21,16-Dec-21,4,active,15-Nov-23,217.24,9,36,Electronics,Football,Sports,Female,1955.16,56+,1527,338,Nov-23,80
ORD6203,CUST2203,43,PROD1403,Canada,24-Apr-21,08-Oct-23,2,active,29-Nov-24,197.39,6,6,Electronics,Conditioner,Beauty,Male,1184.34,36-45,866,897,Nov-24,70
ORD6204,CUST2204,54,PROD1404,USA,07-Nov-21,01-Mar-24,1,active,22-Feb-24,99.21,7,47,Clothing,Moisturizer,Beauty,Female,694.47,46-55,721,845,Feb-24,60
ORD6205,CUST2205,30,PROD1405,USA,06-Jul-22,02-Mar-24,4,active,27-Mar-23,176.86,9,12,Beauty,Dumbbells,Sports,Male,1591.74,26-35,720,605,Mar-23,80
ORD6206,CUST2206,42,PROD1406,UK,21-Jan-21,01-Dec-24,4,paused,28-Sep-24,259.64,5,20,Clothing,Microwave,Home,Female,1298.2,36-45,446,1410,Sep-24,100
ORD6207,CUST2207,38,PROD1407,India,10-May-23,27-Dec-23,4,active,03-Aug-24,581.93,3,23,Sports,Hoodie,Clothing,Male,1745.79,36-45,786,231,Aug-24,80
ORD6208,CUST2208,48,PROD1408,Pakistan,22-Dec-21,28-Nov-22,0,active,15-Jun-24,297.19,1,27,Clothing,Dining Table,Home,Female,297.19,46-55,1180,341,Jun-24,50
ORD6209,CUST2209,67,PROD1409,Canada,21-May-22,09-May-25,1,cancelled,01-Aug-25,349.74,2,5,Electronics,Microwave,Home,Male,699.48,56+,287,1084,Aug-25,60
ORD6210,CUST2210,29,PROD1410,India,31-Oct-20,22-Mar-25,3,cancelled,01-Dec-20,603.4,1,19,Clothing,Jacket,Clothing,Male,603.4,26-35,335,1603,Dec-20,80
ORD6211,CUST2211,18,PROD1411,Germany,19-Jun-21,22-Oct-22,3,active,16-Nov-24,88.5,4,28,Electronics,Football,Sports,Male,354,18-25,1217,490,Nov-24,80
ORD6212,CUST2212,28,PROD1412,UK,12-Sep-22,11-May-24,0,active,13-Jun-25,144.34,8,36,Sports,Laptop,Electronics,Female,1154.72,26-35,650,607,Jun-25,50
ORD6213,CUST2213,57,PROD1413,India,04-Mar-22,20-Jan-24,4,active,29-Nov-24,927.7,2,23,Sports,Bluetooth Speaker,Electronics,Male,1855.4,56+,762,687,Nov-24,80
ORD6214,CUST2214,40,PROD1414,UK,09-Apr-22,20-May-23,4,paused,30-Oct-24,3.64,8,44,Sports,Laptop,Electronics,Male,29.12,36-45,1007,406,Oct-24,100
ORD6215,CUST2215,62,PROD1415,USA,01-May-21,05-Dec-23,0,cancelled,27-Jun-24,98.84,4,20,Electronics,Camera,Electronics,Male,395.36,56+,808,948,Jun-24,50
ORD6216,CUST2216,29,PROD1416,USA,12-Jan-21,07-Feb-23,0,active,26-Oct-24,121.81,9,42,Clothing,Sneakers,Clothing,Male,1096.29,26-35,1109,756,Oct-24,50
ORD6217,CUST2217,50,PROD1417,UK,08-Feb-21,15-Nov-24,0,active,03-Aug-23,204.64,3,5,Electronics,Nail Polish,Beauty,Male,613.92,46-55,462,1376,Aug-23,50
ORD6218,CUST2218,41,PROD1418,USA,01-Jun-23,20-Nov-24,0,active,08-Oct-24,168.35,9,29,Clothing,Perfume,Beauty,Female,1515.15,36-45,457,538,Oct-24,50
ORD6219,CUST2219,64,PROD1419,USA,11-Jul-21,04-May-22,4,paused,18-Apr-23,240.51,5,44,Clothing,Perfume,Beauty,Female,1202.55,56+,1388,297,Apr-23,100
ORD6220,CUST2220,39,PROD1420,Germany,02-Apr-21,02-Jan-25,1,active,12-Sep-24,13.55,6,6,Home,Jeans,Clothing,Female,81.3,36-45,414,1371,Sep-24,60
ORD6221,CUST2221,53,PROD1421,Pakistan,07-Nov-22,28-Apr-23,1,active,10-Feb-24,352.52,3,15,Beauty,Smartwatch,Electronics,Male,1057.56,46-55,1029,172,Feb-24,60
ORD6222,CUST2222,45,PROD1422,Canada,10-Apr-21,29-Aug-22,1,cancelled,27-Jul-21,640.56,3,38,Electronics,Headphones,Electronics,Male,1921.68,36-45,1271,506,Jul-21,60
ORD6223,CUST2223,60,PROD1423,Pakistan,04-Dec-21,23-Mar-24,0,active,18-Dec-22,212.95,3,22,Clothing,Jeans,Clothing,Other,638.85,56+,699,840,Dec-22,50
ORD6224,CUST2224,29,PROD1424,Germany,20-Sep-20,07-Oct-23,3,active,08-Feb-25,161.64,7,12,Electronics,T-Shirt,Clothing,Female,1131.48,26-35,867,1112,Feb-25,80
ORD6225,CUST2225,36,PROD1425,Pakistan,08-Jul-23,26-Nov-24,0,active,16-Apr-24,144.78,9,13,Clothing,Dress,Clothing,Female,1303.02,36-45,451,507,Apr-24,50
ORD6226,CUST2226,25,PROD1426,Germany,24-Mar-23,12-Jan-24,5,active,23-Sep-23,222.44,8,31,Home,Tennis Racket,Sports,Female,1779.52,18-25,770,294,Sep-23,80
ORD6227,CUST2227,52,PROD1427,India,18-May-22,30-Dec-22,3,active,27-Sep-24,29.69,7,48,Home,Gaming Console,Electronics,Male,207.83,46-55,1148,226,Sep-24,80
ORD6228,CUST2228,60,PROD1428,Germany,07-Apr-23,14-Mar-25,0,active,29-Dec-23,101.16,8,35,Home,Microwave,Home,Other,809.28,56+,343,707,Dec-23,50
ORD6229,CUST2229,53,PROD1429,UK,10-Aug-22,23-Feb-24,5,active,12-Dec-22,167.51,6,32,Home,Bluetooth Speaker,Electronics,Female,1005.06,46-55,728,562,Dec-22,80
ORD6230,CUST2230,46,PROD1430,India,20-May-21,25-Nov-23,5,cancelled,21-Sep-23,108.05,3,48,Home,Perfume,Beauty,Female,324.15,46-55,818,919,Sep-23,80
ORD6231,CUST2231,40,PROD1431,Pakistan,06-Feb-21,23-Jul-25,0,paused,18-May-25,332.43,6,38,Electronics,Face Wash,Beauty,Female,1994.58,36-45,212,1628,May-25,70
ORD6232,CUST2232,50,PROD1432,India,12-Dec-20,22-Dec-20,0,active,13-Feb-21,680.64,2,5,Clothing,Yoga Mat,Sports,Female,1361.28,46-55,1886,10,Feb-21,50
ORD6233,CUST2233,67,PROD1433,Canada,19-Oct-20,28-Nov-23,3,active,29-Jan-25,255.08,7,36,Sports,Cricket Bat,Sports,Female,1785.56,56+,815,1135,Jan-25,80
ORD6234,CUST2234,34,PROD1434,Germany,20-Aug-20,20-Jul-21,5,active,03-Oct-24,114.89,7,27,Clothing,Microwave,Home,Female,804.23,26-35,1676,334,Oct-24,80
ORD6235,CUST2235,44,PROD1435,Germany,09-Sep-22,25-Mar-24,1,active,25-Dec-23,192.6,6,17,Sports,Sneakers,Clothing,Female,1155.6,36-45,697,563,Dec-23,60
ORD6236,CUST2236,63,PROD1436,India,19-Jul-21,05-May-24,1,cancelled,12-Aug-22,138.94,3,27,Beauty,Smartwatch,Electronics,Female,416.82,56+,656,1021,Aug-22,60
